customer_id,company_name,signup_month,acquisition_channel,segment,plan_code,seat_price,initial_seats,country,industry,is_pre_window,churn_month
CUST-00729,Copper Logistics Partners,2026-03,paid_search,SMB,Growth,62.0,7,DE,Retail,0,
CUST-00730,Orchard Materials Inc,2026-03,paid_search,SMB,Growth,62.0,7,US,Automotive Parts,0,
CUST-00731,Iron Paper LLC,2026-03,paid_search,SMB,Growth,62.0,6,US,Automotive Parts,0,
CUST-00732,Granite Materials Co,2026-03,paid_search,SMB,Growth,62.0,13,SE,Retail,0,
CUST-00733,Vantage Beverage Inc,2026-03,paid_search,SMB,Growth,62.0,7,DE,Automotive Parts,0,2026-06
CUST-00734,Halcyon Hardware Partners,2026-03,paid_search,SMB,Growth,62.0,17,NL,Apparel,0,
CUST-00735,Northgate Packaging Group,2026-03,,SMB,Growth,62.0,6,US,Food & Beverage,0,
CUST-00736,Kestrel Foods Inc,2026-03,paid_social,SMB,Growth,62.0,6,AU,Food & Beverage,0,2026-06
CUST-00737,Prairie Wholesale Group,2026-03,inbound_content,SMB,Growth,62.0,12,AU,3PL,0,
CUST-00738,Cedar Automotive Ltd,2026-03,outbound_sdr,MidMarket,Scale,88.0,42,US,Chemicals,0,
CUST-00739,Cedar Distribution Co,2026-03,outbound_sdr,MidMarket,Scale,88.0,32,GB,Chemicals,0,
CUST-00740,Prairie Paper Works,2026-03,outbound_sdr,MidMarket,Scale,88.0,18,AU,Retail,0,
CUST-00741,Dune Packaging Ltd,2026-03,outbound_sdr,MidMarket,Scale,88.0,20,NL,Automotive Parts,0,
CUST-00742,Willow Wholesale Partners,2026-03,partner,MidMarket,Scale,88.0,21,US,3PL,0,
CUST-00743,Meridian Materials LLC,2026-04,paid_search,SMB,Growth,62.0,10,CA,Chemicals,0,
CUST-00744,Kestrel Supply Ltd,2026-04,paid_search,SMB,Growth,62.0,15,AU,Chemicals,0,
CUST-00745,Copper Hardware Group,2026-04,paid_search,SMB,Growth,62.0,10,US,Chemicals,0,
CUST-00746,Sterling Packaging LLC,2026-04,paid_social,SMB,Growth,62.0,8,GB,Retail,0,2026-05
CUST-00747,Halcyon Supply Holdings,2026-04,paid_social,SMB,Starter,39.0,8,DE,Retail,0,
CUST-00748,Vantage Distribution LLC,2026-04,paid_social,SMB,Growth,62.0,7,US,Automotive Parts,0,2026-08
CUST-00749,Pioneer Fulfilment Group,2026-04,paid_social,SMB,Growth,62.0,10,US,Food & Beverage,0,
CUST-00750,Ember Beverage LLC,2026-04,inbound_content,SMB,Growth,62.0,8,US,3PL,0,
CUST-00751,Iron Freight Co,2026-04,inbound_content,MidMarket,Scale,88.0,19,AU,3PL,0,
CUST-00752,Beacon Hardware LLC,2026-04,outbound_sdr,SMB,Growth,62.0,9,NL,Food & Beverage,0,
CUST-00753,Ember Industrial Partners,2026-04,outbound_sdr,Enterprise,Enterprise,121.0,91,DE,Retail,0,
CUST-00754,Dune Packaging Works,2026-04,outbound_sdr,Enterprise,Enterprise,121.0,46,DE,Medical Devices,0,
CUST-00755,Sterling Automotive Works,2026-04,outbound_sdr,SMB,Growth,62.0,12,SE,Industrial Distribution,0,
CUST-00756,Ridge Components Partners,2026-04,outbound_sdr,MidMarket,Scale,88.0,23,US,Retail,0,
CUST-00757,Meridian Supply Holdings,2026-04,outbound_sdr,MidMarket,Scale,88.0,19,AU,Retail,0,
CUST-00758,Ridge Hardware Partners,2026-04,outbound_sdr,MidMarket,Scale,88.0,19,US,Chemicals,0,
CUST-00759,Iron Beverage Holdings,2026-04,partner,MidMarket,Scale,88.0,33,NL,3PL,0,
CUST-00760,Summit Paper Group,2026-05,paid_search,MidMarket,,88.0,22,NL,Apparel,0,
CUST-00761,Foundry Materials Group,2026-05,paid_search,SMB,Growth,62.0,12,US,Retail,0,
CUST-00762,Harbor Industrial Group,2026-05,paid_search,MidMarket,Scale,88.0,24,US,Automotive Parts,0,
CUST-00763,Beacon Supply Ltd,2026-05,paid_search,SMB,Growth,62.0,7,US,Retail,0,
CUST-00764,Summit Supply Group,2026-05,paid_search,SMB,Growth,62.0,10,AU,Food & Beverage,0,
CUST-00765,Granite Supply Ltd,2026-05,paid_social,SMB,Growth,62.0,9,CA,Medical Devices,0,
CUST-00766,Falcon Freight LLC,2026-05,paid_social,SMB,Growth,62.0,10,GB,Medical Devices,0,
CUST-00767,Prairie Paper Co,2026-05,paid_social,SMB,Growth,62.0,7,GB,3PL,0,
CUST-00768,Meridian Supply Ltd,2026-05,paid_social,SMB,Starter,39.0,8,US,Automotive Parts,0,2026-08
CUST-00769,Beacon Beverage Group,2026-05,inbound_content,MidMarket,Scale,88.0,30,CA,3PL,0,
CUST-00770,Meridian Hardware LLC,2026-05,outbound_sdr,MidMarket,Scale,88.0,19,GB,Retail,0,
CUST-00771,Copper Components LLC,2026-05,outbound_sdr,Enterprise,Enterprise,121.0,91,SE,Apparel,0,
CUST-00772,Lakeshore Components Ltd,2026-05,outbound_sdr,MidMarket,Scale,88.0,17,US,3PL,0,
CUST-00773,Iron Foods Works,2026-05,outbound_sdr,MidMarket,Scale,88.0,24,US,Medical Devices,0,
CUST-00774,Vantage Apparel Ltd,2026-05,outbound_sdr,MidMarket,Scale,88.0,29,SE,Retail,0,
CUST-00775,Harbor Logistics Holdings,2026-05,events,MidMarket,Scale,88.0,17,US,Medical Devices,0,
CUST-00776,Cedar Industrial Group,2026-06,,SMB,Starter,39.0,8,US,Automotive Parts,0,
CUST-00777,Northgate Packaging Group,2026-06,paid_search,SMB,Growth,62.0,11,AU,Industrial Distribution,0,
CUST-00778,Summit Industrial LLC,2026-06,paid_search,MidMarket,Scale,88.0,25,US,Automotive Parts,0,
CUST-00779,Bluff Freight Inc,2026-06,paid_search,SMB,Growth,62.0,14,GB,Industrial Distribution,0,
CUST-00780,Bright Components Works,2026-06,paid_search,SMB,Growth,62.0,10,DE,Industrial Distribution,0,
CUST-00781,Ridge Materials Ltd,2026-06,paid_search,SMB,Growth,62.0,9,US,Food & Beverage,0,
CUST-00782,Granite Hardware Group,2026-06,paid_social,SMB,Growth,62.0,7,CA,Apparel,0,
CUST-00783,Cedar Chemicals Works,2026-06,paid_social,SMB,Starter,39.0,8,US,Medical Devices,0,
CUST-00784,Prairie Logistics Inc,2026-06,paid_social,SMB,Starter,39.0,6,DE,Apparel,0,
CUST-00785,Prairie Industrial Partners,2026-06,paid_social,SMB,Growth,62.0,8,AU,Retail,0,2026-07
CUST-00786,Dune Freight Group,2026-06,inbound_content,Enterprise,Enterprise,121.0,61,SE,Retail,0,
CUST-00787,Quarry Foods Inc,2026-06,inbound_content,SMB,Growth,62.0,10,CA,3PL,0,
CUST-00788,Northgate Apparel Holdings,2026-06,inbound_content,MidMarket,Scale,88.0,29,DE,3PL,0,
CUST-00789,Summit Supply Group,2026-06,,MidMarket,Scale,88.0,17,NL,Retail,0,
CUST-00790,Harbor Materials Co,2026-06,outbound_sdr,MidMarket,Scale,88.0,15,CA,Industrial Distribution,0,
CUST-00791,Ember Wholesale Co,2026-06,outbound_sdr,MidMarket,Scale,88.0,31,DE,Food & Beverage,0,
CUST-00792,Orchard Apparel Inc,2026-06,outbound_sdr,MidMarket,Scale,88.0,33,SE,Apparel,0,
CUST-00793,Willow Components LLC,2026-06,partner,MidMarket,Scale,88.0,36,SE,Chemicals,0,
CUST-00794,Trident Packaging Holdings,2026-06,,MidMarket,Scale,88.0,22,GB,Industrial Distribution,0,
CUST-00795,Harbor Wholesale Works,2026-06,partner,MidMarket,Scale,88.0,13,NL,Medical Devices,0,
CUST-00796,Vantage Supply Works,2026-06,partner,MidMarket,Scale,88.0,22,US,Industrial Distribution,0,
CUST-00797,Falcon Apparel Ltd,2026-06,partner,MidMarket,Scale,88.0,66,US,Food & Beverage,0,
CUST-00798,Meridian Wholesale Partners,2026-07,paid_search,SMB,Growth,62.0,13,DE,Retail,0,
CUST-00799,Ember Materials Partners,2026-07,paid_search,SMB,Growth,62.0,12,DE,3PL,0,
CUST-00800,Pioneer Freight Partners,2026-07,paid_search,SMB,Growth,62.0,11,US,Chemicals,0,
CUST-00801,Trident Distribution LLC,2026-07,paid_search,MidMarket,Scale,88.0,26,AU,Automotive Parts,0,
CUST-00802,Anchor Freight Works,2026-07,paid_social,SMB,Growth,62.0,6,US,Chemicals,0,
CUST-00803,Halcyon Apparel Group,2026-07,paid_social,SMB,Growth,62.0,9,GB,Food & Beverage,0,
CUST-00804,Granite Logistics Holdings,2026-07,paid_social,SMB,Growth,62.0,9,CA,3PL,0,2026-08
CUST-00805,Ember Components Holdings,2026-07,outbound_sdr,SMB,Growth,62.0,9,US,Apparel,0,2026-08
CUST-00806,Bluff Industrial Co,2026-07,outbound_sdr,Enterprise,Enterprise,121.0,57,US,Food & Beverage,0,
CUST-00807,Willow Distribution Ltd,2026-07,partner,MidMarket,Scale,88.0,40,CA,Medical Devices,0,
CUST-00808,Harbor Beverage Group,2026-07,partner,SMB,Growth,62.0,11,DE,Industrial Distribution,0,
CUST-00809,Bluff Automotive LLC,2026-08,paid_search,MidMarket,Scale,88.0,15,DE,Apparel,0,
CUST-00810,Summit Components Group,2026-08,paid_search,SMB,Growth,62.0,10,CA,Chemicals,0,
CUST-00811,Ember Medical Supply Works,2026-08,paid_search,SMB,Growth,62.0,14,US,Chemicals,0,
CUST-00812,Quarry Automotive Group,2026-08,paid_search,SMB,Growth,62.0,7,US,Apparel,0,
CUST-00813,Harbor Medical Supply Group,2026-08,paid_search,MidMarket,Scale,88.0,53,NL,Food & Beverage,0,
CUST-00814,Bluff Hardware Inc,2026-08,paid_search,MidMarket,Scale,88.0,23,DE,Apparel,0,
CUST-00815,Trident Apparel LLC,2026-08,paid_search,SMB,Growth,62.0,10,SE,Apparel,0,
CUST-00816,Ridge Industrial LLC,2026-08,paid_search,MidMarket,Scale,88.0,29,GB,Retail,0,
CUST-00817,Anchor Logistics Works,2026-08,paid_search,SMB,Growth,62.0,16,SE,Automotive Parts,0,
CUST-00818,Iron Materials Works,2026-08,paid_social,SMB,Starter,39.0,7,US,Food & Beverage,0,
CUST-00819,Vantage Wholesale Holdings,2026-08,paid_social,SMB,Starter,39.0,7,DE,Automotive Parts,0,
CUST-00820,Vantage Packaging Works,2026-08,inbound_content,SMB,Growth,62.0,11,US,Retail,0,
CUST-00821,Trident Materials Group,2026-08,inbound_content,SMB,Growth,62.0,13,AU,Chemicals,0,
CUST-00822,Anchor Medical Supply Holdings,2026-08,inbound_content,MidMarket,Scale,88.0,15,US,Industrial Distribution,0,
CUST-00823,Granite Distribution Holdings,2026-08,inbound_content,MidMarket,Scale,88.0,16,AU,Automotive Parts,0,
CUST-00824,Quarry Fulfilment Ltd,2026-08,inbound_content,Enterprise,Enterprise,121.0,48,US,Automotive Parts,0,
CUST-00825,Meridian Fulfilment Co,2026-08,outbound_sdr,SMB,Growth,62.0,16,CA,Food & Beverage,0,
CUST-00826,Kestrel Beverage Group,2026-08,partner,MidMarket,Scale,88.0,19,US,Industrial Distribution,0,
