billing_id,customer_id,subscription_id,billing_month,record_type,seats,seat_price,mrr_amount,plan_code,currency,source_system,created_at
15666,CUST-00629,SUB-00629,2026-05,recurring,27,88.0,2376.0,Scale,USD,billing_v1,2026-05-01
15680,CUST-00630,SUB-00630,2026-05,recurring,42,121.0,5082.0,Enterprise,USD,billing_v1,2026-05-01
15694,CUST-00631,SUB-00631,2026-05,recurring,26,88.0,2288.0,Scale,USD,billing_v1,2026-05-01
15708,CUST-00632,SUB-00632,2026-05,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2026-05-01
15722,CUST-00633,SUB-00633,2026-05,recurring,31,88.0,2728.0,Scale,USD,billing_v1,2026-05-01
15735,CUST-00634,SUB-00634,2026-05,recurring,7,39.0,273.0,Starter,USD,billing_v1,2026-05-01
15748,CUST-00635,SUB-00635,2026-05,recurring,20,62.0,1240.0,Growth,USD,billing_v1,2026-05-01
15761,CUST-00636,SUB-00636,2026-05,recurring,13,62.0,806.0,Growth,USD,billing_v1,2026-05-01
15774,CUST-00637,SUB-00637,2026-05,recurring,21,62.0,1302.0,Growth,USD,billing_v1,2026-05-01
15787,CUST-00638,SUB-00638,2026-05,recurring,7,39.0,273.0,Starter,USD,billing_v1,2026-05-01
15800,CUST-00639,SUB-00639,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
15813,CUST-00640,SUB-00640,2026-05,recurring,28,88.0,2464.0,Scale,USD,billing_v1,2026-05-01
15826,CUST-00641,SUB-00641,2026-05,recurring,57,88.0,5016.0,Scale,USD,billing_v1,2026-05-01
15839,CUST-00642,SUB-00642,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
15851,CUST-00643,SUB-00643,2026-05,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2026-05-01
15863,CUST-00644,SUB-00644,2026-05,recurring,14,62.0,868.0,Growth,USD,billing_v1,2026-05-01
15875,CUST-00645,SUB-00645,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
15899,CUST-00648,SUB-00648,2026-05,recurring,38,121.0,4598.0,Enterprise,USD,billing_v1,2026-05-01
15911,CUST-00649,SUB-00649,2026-05,recurring,10,62.0,620.0,Growth,USD,billing_v1,2026-05-01
15925,CUST-00651,SUB-00651,2026-05,recurring,43,88.0,3784.0,Scale,USD,billing_v1,2026-05-01
15937,CUST-00652,SUB-00652,2026-05,recurring,50,88.0,4400.0,Scale,USD,billing_v1,2026-05-01
15949,CUST-00653,SUB-00653,2026-05,recurring,55,88.0,4840.0,Scale,USD,billing_v1,2026-05-01
15961,CUST-00654,SUB-00654,2026-05,recurring,64,88.0,5632.0,Scale,USD,billing_v1,2026-05-01
15973,CUST-00655,SUB-00655,2026-05,recurring,106,121.0,12826.0,Enterprise,USD,billing_v1,2026-05-01
15985,CUST-00656,SUB-00656,2026-05,recurring,34,88.0,2992.0,Scale,USD,billing_v1,2026-05-01
15997,CUST-00657,SUB-00657,2026-05,recurring,23,121.0,2783.0,Enterprise,USD,billing_v1,2026-05-01
16009,CUST-00658,SUB-00658,2026-05,recurring,85,121.0,10285.0,Enterprise,USD,billing_v1,2026-05-01
16021,CUST-00659,SUB-00659,2026-05,recurring,46,121.0,5566.0,Enterprise,USD,billing_v1,2026-05-01
16032,CUST-00660,SUB-00660,2026-05,recurring,24,88.0,2112.0,Scale,USD,billing_v1,2026-05-01
16043,CUST-00661,SUB-00661,2026-05,recurring,38,88.0,3344.0,Scale,USD,billing_v1,2026-05-01
16054,CUST-00662,SUB-00662,2026-05,recurring,23,88.0,2024.0,Scale,USD,billing_v1,2026-05-01
16065,CUST-00663,SUB-00663,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16076,CUST-00664,SUB-00664,2026-05,recurring,5,62.0,310.0,Growth,USD,billing_v1,2026-05-01
16089,CUST-00666,SUB-00666,2026-05,recurring,9,39.0,351.0,Starter,USD,billing_v1,2026-05-01
16099,CUST-00667,SUB-00667,2026-05,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2026-05-01
16110,CUST-00668,SUB-00668,2026-05,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2026-05-01
16121,CUST-00669,SUB-00669,2026-05,recurring,26,88.0,2288.0,Scale,USD,billing_v1,2026-05-01
16128,CUST-00670,SUB-00670,2026-05,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2026-05-01
16138,CUST-00671,SUB-00671,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
16148,CUST-00672,SUB-00672,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16158,CUST-00673,SUB-00673,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16168,CUST-00674,SUB-00674,2026-05,recurring,49,88.0,4312.0,Scale,USD,billing_v1,2026-05-01
16178,CUST-00675,SUB-00675,2026-05,recurring,28,88.0,2464.0,Scale,USD,billing_v1,2026-05-01
16188,CUST-00676,SUB-00676,2026-05,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2026-05-01
16201,CUST-00678,SUB-00678,2026-05,recurring,29,88.0,2552.0,Scale,USD,billing_v1,2026-05-01
16210,CUST-00679,SUB-00679,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16219,CUST-00680,SUB-00680,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16228,CUST-00681,SUB-00681,2026-05,recurring,13,62.0,806.0,Growth,USD,billing_v1,2026-05-01
16236,CUST-00682,SUB-00682,2026-05,recurring,12,62.0,744.0,Growth,USD,billing_v1,2026-05-01
16245,CUST-00683,SUB-00683,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
16259,CUST-00686,SUB-00686,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16268,CUST-00687,SUB-00687,2026-05,recurring,13,62.0,806.0,Growth,USD,billing_v1,2026-05-01
16276,CUST-00688,SUB-00688,2026-05,recurring,55,88.0,4840.0,Scale,USD,billing_v1,2026-05-01
16285,CUST-00689,SUB-00689,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16294,CUST-00690,SUB-00690,2026-05,recurring,11,62.0,682.0,Growth,USD,billing_v1,2026-05-01
16303,CUST-00691,SUB-00691,2026-05,recurring,36,88.0,3168.0,Scale,USD,billing_v1,2026-05-01
16312,CUST-00692,SUB-00692,2026-05,recurring,25,88.0,2200.0,Scale,USD,billing_v1,2026-05-01
16321,CUST-00693,SUB-00693,2026-05,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2026-05-01
16330,CUST-00694,SUB-00694,2026-05,recurring,40,88.0,3520.0,Scale,USD,billing_v1,2026-05-01
16339,CUST-00695,SUB-00695,2026-05,recurring,41,121.0,4961.0,Enterprise,USD,billing_v1,2026-05-01
16348,CUST-00696,SUB-00696,2026-05,recurring,79,121.0,9559.0,Enterprise,USD,billing_v1,2026-05-01
16356,CUST-00697,SUB-00697,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16364,CUST-00698,SUB-00698,2026-05,recurring,11,62.0,682.0,Growth,USD,billing_v1,2026-05-01
16372,CUST-00699,SUB-00699,2026-05,recurring,20,88.0,1760.0,Scale,USD,billing_v1,2026-05-01
16380,CUST-00700,SUB-00700,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16385,CUST-00701,SUB-00701,2026-05,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2026-05-01
16393,CUST-00702,SUB-00702,2026-05,recurring,29,88.0,2552.0,Scale,USD,billing_v1,2026-05-01
16401,CUST-00703,SUB-00703,2026-05,recurring,13,62.0,806.0,Growth,USD,billing_v1,2026-05-01
16409,CUST-00704,SUB-00704,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16417,CUST-00705,SUB-00705,2026-05,recurring,27,88.0,2376.0,Scale,USD,billing_v1,2026-05-01
16425,CUST-00706,SUB-00706,2026-05,recurring,57,121.0,6897.0,Enterprise,USD,billing_v1,2026-05-01
16433,CUST-00707,SUB-00707,2026-05,recurring,74,121.0,8954.0,Enterprise,USD,billing_v1,2026-05-01
16441,CUST-00708,SUB-00708,2026-05,recurring,27,88.0,2376.0,Scale,USD,billing_v1,2026-05-01
16449,CUST-00709,SUB-00709,2026-05,recurring,28,88.0,2464.0,Scale,USD,billing_v1,2026-05-01
16457,CUST-00710,SUB-00710,2026-05,recurring,91,121.0,11011.0,Enterprise,USD,billing_v1,2026-05-01
16464,CUST-00711,SUB-00711,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16471,CUST-00712,SUB-00712,2026-05,recurring,44,121.0,5324.0,Enterprise,USD,billing_v1,2026-05-01
16478,CUST-00713,SUB-00713,2026-05,recurring,38,88.0,3344.0,Scale,USD,billing_v1,2026-05-01
16485,CUST-00714,SUB-00714,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
16493,CUST-00716,SUB-00716,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
17295,CUST-00717,SUB-00717,2026-05,credit_memo,0,0.0,-624.9,Scale,USD,billing_v1,2026-07-01
16499,CUST-00717,SUB-00717,2026-05,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2026-05-01
16506,CUST-00718,SUB-00718,2026-05,recurring,6,39.0,234.0,Starter,USD,billing_v1,2026-05-01
16513,CUST-00719,SUB-00719,2026-05,recurring,11,88.0,968.0,Scale,USD,billing_v1,2026-05-01
16520,CUST-00720,SUB-00720,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
16527,CUST-00721,SUB-00721,2026-05,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2026-05-01
16534,CUST-00722,SUB-00722,2026-05,recurring,78,121.0,9438.0,Enterprise,USD,billing_v1,2026-05-01
16541,CUST-00723,SUB-00723,2026-05,recurring,67,121.0,8107.0,Enterprise,USD,billing_v1,2026-05-01
16548,CUST-00724,SUB-00724,2026-05,recurring,25,88.0,2200.0,Scale,USD,billing_v1,2026-05-01
16555,CUST-00725,SUB-00725,2026-05,recurring,71,121.0,8591.0,Enterprise,USD,billing_v1,2026-05-01
16562,CUST-00726,SUB-00726,2026-05,recurring,31,88.0,2728.0,Scale,USD,billing_v1,2026-05-01
16569,CUST-00727,SUB-00727,2026-05,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2026-05-01
16576,CUST-00728,SUB-00728,2026-05,recurring,29,88.0,2552.0,Scale,USD,billing_v1,2026-05-01
16582,CUST-00729,SUB-00729,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16588,CUST-00730,SUB-00730,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16594,CUST-00731,SUB-00731,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16600,CUST-00732,SUB-00732,2026-05,recurring,13,62.0,806.0,Growth,USD,billing_v1,2026-05-01
16606,CUST-00733,SUB-00733,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16609,CUST-00734,SUB-00734,2026-05,recurring,17,62.0,1054.0,Growth,USD,billing_v1,2026-05-01
16615,CUST-00735,SUB-00735,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16621,CUST-00736,SUB-00736,2026-05,recurring,6,62.0,372.0,Growth,USD,billing_v1,2026-05-01
16624,CUST-00737,SUB-00737,2026-05,recurring,12,62.0,744.0,Growth,USD,billing_v1,2026-05-01
16630,CUST-00738,SUB-00738,2026-05,recurring,42,88.0,3696.0,Scale,USD,billing_v1,2026-05-01
16636,CUST-00739,SUB-00739,2026-05,recurring,32,88.0,2816.0,Scale,USD,billing_v1,2026-05-01
16642,CUST-00740,SUB-00740,2026-05,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2026-05-01
16648,CUST-00741,SUB-00741,2026-05,recurring,20,88.0,1760.0,Scale,USD,billing_v1,2026-05-01
16654,CUST-00742,SUB-00742,2026-05,recurring,21,88.0,1848.0,Scale,USD,billing_v1,2026-05-01
16659,CUST-00743,SUB-00743,2026-05,recurring,10,62.0,620.0,Growth,USD,billing_v1,2026-05-01
16664,CUST-00744,SUB-00744,2026-05,recurring,15,62.0,930.0,Growth,USD,billing_v1,2026-05-01
16669,CUST-00745,SUB-00745,2026-05,recurring,11,62.0,682.0,Growth,USD,billing_v1,2026-05-01
16675,CUST-00747,SUB-00747,2026-05,recurring,8,39.0,312.0,Starter,USD,billing_v1,2026-05-01
16680,CUST-00748,SUB-00748,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16684,CUST-00749,SUB-00749,2026-05,recurring,10,62.0,620.0,Growth,USD,billing_v1,2026-05-01
16689,CUST-00750,SUB-00750,2026-05,recurring,8,62.0,496.0,Growth,USD,billing_v1,2026-05-01
16694,CUST-00751,SUB-00751,2026-05,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2026-05-01
16699,CUST-00752,SUB-00752,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16704,CUST-00753,SUB-00753,2026-05,recurring,91,121.0,11011.0,Enterprise,USD,billing_v1,2026-05-01
16709,CUST-00754,SUB-00754,2026-05,recurring,46,121.0,5566.0,Enterprise,USD,billing_v1,2026-05-01
16714,CUST-00755,SUB-00755,2026-05,recurring,12,62.0,744.0,Growth,USD,billing_v1,2026-05-01
16719,CUST-00756,SUB-00756,2026-05,recurring,23,88.0,2024.0,Scale,USD,billing_v1,2026-05-01
16724,CUST-00757,SUB-00757,2026-05,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2026-05-01
16729,CUST-00758,SUB-00758,2026-05,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2026-05-01
16734,CUST-00759,SUB-00759,2026-05,recurring,33,88.0,2904.0,Scale,USD,billing_v1,2026-05-01
16738,CUST-00760,SUB-00760,2026-05,recurring,22,88.0,1936.0,Scale,USD,billing_v1,2026-05-01
16742,CUST-00761,SUB-00761,2026-05,recurring,12,62.0,744.0,Growth,USD,billing_v1,2026-05-01
16746,CUST-00762,SUB-00762,2026-05,recurring,24,88.0,2112.0,Scale,USD,billing_v1,2026-05-01
16750,CUST-00763,SUB-00763,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16754,CUST-00764,SUB-00764,2026-05,recurring,10,62.0,620.0,Growth,USD,billing_v1,2026-05-01
16758,CUST-00765,SUB-00765,2026-05,recurring,9,62.0,558.0,Growth,USD,billing_v1,2026-05-01
16762,CUST-00766,SUB-00766,2026-05,recurring,10,62.0,620.0,Growth,USD,billing_v1,2026-05-01
16766,CUST-00767,SUB-00767,2026-05,recurring,7,62.0,434.0,Growth,USD,billing_v1,2026-05-01
16770,CUST-00768,SUB-00768,2026-05,recurring,8,39.0,312.0,Starter,USD,billing_v1,2026-05-01
16773,CUST-00769,SUB-00769,2026-05,recurring,30,88.0,2640.0,Scale,USD,billing_v1,2026-05-01
16777,CUST-00770,SUB-00770,2026-05,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2026-05-01
16781,CUST-00771,SUB-00771,2026-05,recurring,91,121.0,11011.0,Enterprise,USD,billing_v1,2026-05-01
16785,CUST-00772,SUB-00772,2026-05,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2026-05-01
16789,CUST-00773,SUB-00773,2026-05,recurring,24,88.0,2112.0,Scale,USD,billing_v1,2026-05-01
16793,CUST-00774,SUB-00774,2026-05,recurring,29,88.0,2552.0,Scale,USD,billing_v1,2026-05-01
16797,CUST-00775,SUB-00775,2026-05,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2026-05-01
17305,CUST-90006,SUB-90006,2026-05,recurring,15,62.0,2293.73,Growth,USD,billing_v1,2026-05-01
47,CUST-00002,SUB-00002,2026-06,recurring,9,73.16,658.44,Growth,USD,billing_v1,2026-06-01
17064,CUST-00004,SUB-00004,2026-06,credit_memo,0,0.0,-101.96,Starter,USD,billing_v1,2026-08-01
106,CUST-00004,SUB-00004,2026-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2026-06-01
142,CUST-00005,SUB-00005,2026-06,recurring,4,46.02,184.08,Starter,USD,billing_v1,2026-06-01
254,CUST-00010,SUB-00010,2026-06,recurring,41,121.0,4961.0,Enterprise,USD,billing_v1,2026-06-01
290,CUST-00011,SUB-00011,2026-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2026-06-01
326,CUST-00012,SUB-00012,2026-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2026-06-01
372,CUST-00014,SUB-00014,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
411,CUST-00016,SUB-00016,2026-06,recurring,10,73.16,731.6,Growth,USD,billing_v1,2026-06-01
447,CUST-00017,SUB-00017,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
487,CUST-00019,SUB-00019,2026-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2026-06-01
521,CUST-00020,SUB-00020,2026-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2026-06-01
17074,CUST-00021,SUB-00021,2026-06,credit_memo,0,0.0,-915.55,Scale,USD,billing_v1,2026-08-01
557,CUST-00021,SUB-00021,2026-06,recurring,34,88.0,2992.0,Scale,USD,billing_v1,2026-06-01
593,CUST-00022,SUB-00022,2026-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2026-06-01
629,CUST-00023,SUB-00023,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
712,CUST-00027,SUB-00027,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
748,CUST-00028,SUB-00028,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
784,CUST-00029,SUB-00029,2026-06,recurring,26,88.0,2288.0,Scale,USD,billing_v1,2026-06-01
820,CUST-00030,SUB-00030,2026-06,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2026-06-01
856,CUST-00031,SUB-00031,2026-06,recurring,41,121.0,4961.0,Enterprise,USD,billing_v1,2026-06-01
892,CUST-00032,SUB-00032,2026-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2026-06-01
949,CUST-00035,SUB-00035,2026-06,recurring,26,88.0,2288.0,Scale,USD,billing_v1,2026-06-01
1002,CUST-00037,SUB-00037,2026-06,recurring,14,88.0,1232.0,Scale,USD,billing_v1,2026-06-01
1038,CUST-00038,SUB-00038,2026-06,recurring,23,121.0,2783.0,Enterprise,USD,billing_v1,2026-06-01
1074,CUST-00039,SUB-00039,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
1156,CUST-00043,SUB-00043,2026-06,recurring,12,46.02,552.24,Starter,USD,billing_v1,2026-06-01
1209,CUST-00045,SUB-00045,2026-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2026-06-01
1245,CUST-00046,SUB-00046,2026-06,recurring,18,88.0,1584.0,Scale,USD,billing_v1,2026-06-01
1282,CUST-00048,SUB-00048,2026-06,recurring,9,73.16,658.44,Growth,USD,billing_v1,2026-06-01
1338,CUST-00050,SUB-00050,2026-06,recurring,21,88.0,1848.0,Scale,USD,billing_v1,2026-06-01
1374,CUST-00051,SUB-00051,2026-06,recurring,40,88.0,3520.0,Scale,USD,billing_v1,2026-06-01
1410,CUST-00052,SUB-00052,2026-06,recurring,5,73.16,365.8,Growth,USD,billing_v1,2026-06-01
1474,CUST-00055,SUB-00055,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
1540,CUST-00057,SUB-00057,2026-06,recurring,9,73.16,658.44,Growth,USD,billing_v1,2026-06-01
1592,CUST-00059,SUB-00059,2026-06,recurring,19,88.0,1672.0,Scale,USD,billing_v1,2026-06-01
1640,CUST-00061,SUB-00061,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
1676,CUST-00062,SUB-00062,2026-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2026-06-01
1712,CUST-00063,SUB-00063,2026-06,recurring,51,121.0,6171.0,Enterprise,USD,billing_v1,2026-06-01
1748,CUST-00064,SUB-00064,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
1784,CUST-00065,SUB-00065,2026-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2026-06-01
1839,CUST-00067,SUB-00067,2026-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2026-06-01
1879,CUST-00069,SUB-00069,2026-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2026-06-01
1938,CUST-00072,SUB-00072,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
1974,CUST-00073,SUB-00073,2026-06,recurring,36,121.0,4356.0,Enterprise,USD,billing_v1,2026-06-01
2010,CUST-00074,SUB-00074,2026-06,recurring,15,88.0,1320.0,Scale,USD,billing_v1,2026-06-01
2064,CUST-00076,SUB-00076,2026-06,recurring,23,88.0,2024.0,Scale,USD,billing_v1,2026-06-01
2100,CUST-00077,SUB-00077,2026-06,recurring,20,121.0,2420.0,Enterprise,USD,billing_v1,2026-06-01
2153,CUST-00079,SUB-00079,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
2189,CUST-00080,SUB-00080,2026-06,recurring,4,73.16,292.64,Growth,USD,billing_v1,2026-06-01
2225,CUST-00081,SUB-00081,2026-06,recurring,6,73.16,438.96,Growth,USD,billing_v1,2026-06-01
2307,CUST-00084,SUB-00084,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
2343,CUST-00085,SUB-00085,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
2379,CUST-00086,SUB-00086,2026-06,recurring,12,88.0,1056.0,Scale,USD,billing_v1,2026-06-01
2439,CUST-00088,SUB-00088,2026-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2026-06-01
2475,CUST-00089,SUB-00089,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
2527,CUST-00091,SUB-00091,2026-06,recurring,38,121.0,4598.0,Enterprise,USD,billing_v1,2026-06-01
2629,CUST-00095,SUB-00095,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
2665,CUST-00096,SUB-00096,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
2718,CUST-00098,SUB-00098,2026-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2026-06-01
2754,CUST-00099,SUB-00099,2026-06,recurring,57,121.0,6897.0,Enterprise,USD,billing_v1,2026-06-01
2790,CUST-00100,SUB-00100,2026-06,recurring,11,46.02,506.22,Starter,USD,billing_v1,2026-06-01
2826,CUST-00101,SUB-00101,2026-06,recurring,9,73.16,658.44,Growth,USD,billing_v1,2026-06-01
2862,CUST-00102,SUB-00102,2026-06,recurring,8,88.0,704.0,Scale,USD,billing_v1,2026-06-01
2898,CUST-00103,SUB-00103,2026-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2026-06-01
2934,CUST-00104,SUB-00104,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
2970,CUST-00105,SUB-00105,2026-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2026-06-01
3018,CUST-00107,SUB-00107,2026-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2026-06-01
3065,CUST-00109,SUB-00109,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
3142,CUST-00113,SUB-00113,2026-06,recurring,7,73.16,512.12,Growth,USD,billing_v1,2026-06-01
3178,CUST-00114,SUB-00114,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
3214,CUST-00115,SUB-00115,2026-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2026-06-01
3250,CUST-00116,SUB-00116,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
3286,CUST-00117,SUB-00117,2026-06,recurring,11,46.02,506.22,Starter,USD,billing_v1,2026-06-01
3322,CUST-00118,SUB-00118,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
3358,CUST-00119,SUB-00119,2026-06,recurring,21,88.0,1848.0,Scale,USD,billing_v1,2026-06-01
3414,CUST-00121,SUB-00121,2026-06,recurring,31,121.0,3751.0,Enterprise,USD,billing_v1,2026-06-01
3450,CUST-00122,SUB-00122,2026-06,recurring,5,46.02,230.1,Starter,USD,billing_v1,2026-06-01
3486,CUST-00123,SUB-00123,2026-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2026-06-01
3533,CUST-00125,SUB-00125,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
3569,CUST-00126,SUB-00126,2026-06,recurring,10,73.16,731.6,Growth,USD,billing_v1,2026-06-01
3605,CUST-00127,SUB-00127,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
3641,CUST-00128,SUB-00128,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
3677,CUST-00129,SUB-00129,2026-06,recurring,2,46.02,92.04,Starter,USD,billing_v1,2026-06-01
3713,CUST-00130,SUB-00130,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
3749,CUST-00131,SUB-00131,2026-06,recurring,8,46.02,368.16,Starter,USD,billing_v1,2026-06-01
3789,CUST-00133,SUB-00133,2026-06,recurring,8,73.16,585.28,Growth,USD,billing_v1,2026-06-01
3826,CUST-00135,SUB-00135,2026-06,recurring,10,46.02,460.2,Starter,USD,billing_v1,2026-06-01
3862,CUST-00136,SUB-00136,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
3898,CUST-00137,SUB-00137,2026-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2026-06-01
3985,CUST-00140,SUB-00140,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
4021,CUST-00141,SUB-00141,2026-06,recurring,13,88.0,1144.0,Scale,USD,billing_v1,2026-06-01
4080,CUST-00143,SUB-00143,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
4116,CUST-00144,SUB-00144,2026-06,recurring,9,73.16,658.44,Growth,USD,billing_v1,2026-06-01
4162,CUST-00146,SUB-00146,2026-06,recurring,16,88.0,1408.0,Scale,USD,billing_v1,2026-06-01
4198,CUST-00147,SUB-00147,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
4234,CUST-00148,SUB-00148,2026-06,recurring,12,46.02,552.24,Starter,USD,billing_v1,2026-06-01
4270,CUST-00149,SUB-00149,2026-06,recurring,9,46.02,414.18,Starter,USD,billing_v1,2026-06-01
4306,CUST-00150,SUB-00150,2026-06,recurring,68,121.0,8228.0,Enterprise,USD,billing_v1,2026-06-01
4342,CUST-00151,SUB-00151,2026-06,recurring,53,88.0,4664.0,Scale,USD,billing_v1,2026-06-01
4378,CUST-00152,SUB-00152,2026-06,recurring,6,46.02,276.12,Starter,USD,billing_v1,2026-06-01
4414,CUST-00153,SUB-00153,2026-06,recurring,4,46.02,184.08,Starter,USD,billing_v1,2026-06-01
4501,CUST-00157,SUB-00157,2026-06,recurring,17,88.0,1496.0,Scale,USD,billing_v1,2026-06-01
4537,CUST-00158,SUB-00158,2026-06,recurring,5,73.16,365.8,Growth,USD,billing_v1,2026-06-01
4598,CUST-00161,SUB-00161,2026-06,recurring,7,46.02,322.14,Starter,USD,billing_v1,2026-06-01
4634,CUST-00162,SUB-00162,2026-06,recurring,5,73.16,365.8,Growth,USD,billing_v1,2026-06-01
