CustomerKey,MonthKey,Mrr,PriorMrr,Arr,Seats,SeatPrice,MovementType,MovementMrr,MovementArr,TenureMonths,OutlierFlag,IsActive
37,202511,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,27,0,1
38,202511,2178.0,2178.0,26136.0,18,121.0,flat,0.0,0.0,27,0,1
39,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
43,202511,552.24,552.24,6626.88,12,46.02,flat,0.0,0.0,27,0,1
45,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
46,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
48,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,27,0,1
50,202511,1848.0,1848.0,22176.0,21,88.0,flat,0.0,0.0,27,0,1
51,202511,2816.0,2816.0,33792.0,32,88.0,flat,0.0,0.0,27,0,1
52,202511,365.8,438.96,4389.6,5,73.16,contraction,-73.16,-877.92,27,0,1
53,202511,0.0,5445.0,0.0,0,0.0,churn,-5445.0,-65340.0,27,0,0
55,202511,585.28,496.0,7023.36,8,73.16,expansion,89.28,1071.3600000000001,27,0,1
56,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
57,202511,558.0,558.0,6696.0,9,62.0,flat,0.0,0.0,27,0,1
59,202511,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,27,0,1
61,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
62,202511,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,27,0,1
63,202511,5445.0,4961.0,65340.0,45,121.0,expansion,484.0,5808.0,27,0,1
64,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
65,202511,230.1,184.08,2761.2,5,46.02,expansion,46.02,552.24,27,0,1
67,202511,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,27,0,1
69,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
72,202511,351.0,312.0,4212.0,9,39.0,expansion,39.0,468.0,27,0,1
73,202511,3267.0,3267.0,39204.0,27,121.0,flat,0.0,0.0,27,0,1
74,202511,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,27,0,1
76,202511,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,27,0,1
77,202511,2178.0,2178.0,26136.0,18,121.0,flat,0.0,0.0,27,0,1
79,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
80,202511,248.0,248.0,2976.0,4,62.0,flat,0.0,0.0,27,0,1
81,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
82,202511,506.22,506.22,6074.64,11,46.02,flat,0.0,0.0,27,0,1
84,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
85,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
86,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
88,202511,1584.0,1584.0,19008.0,18,88.0,flat,0.0,0.0,27,0,1
89,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
91,202511,4598.0,4598.0,55176.0,38,121.0,flat,0.0,0.0,27,0,1
92,202511,0.0,390.0,0.0,0,0.0,churn,-390.0,-4680.0,27,0,0
94,202511,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,27,0,1
95,202511,351.0,390.0,4212.0,9,39.0,contraction,-39.0,-468.0,27,0,1
96,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
98,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
99,202511,6897.0,6897.0,82764.0,57,121.0,flat,0.0,0.0,27,0,1
100,202511,351.0,351.0,4212.0,9,39.0,flat,0.0,0.0,27,0,1
101,202511,658.44,558.0,7901.280000000001,9,73.16,expansion,100.44,1205.28,27,0,1
102,202511,880.0,880.0,10560.0,10,88.0,flat,0.0,0.0,27,0,1
103,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
104,202511,368.16,312.0,4417.92,8,46.02,expansion,56.16,673.92,27,0,1
105,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
107,202511,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,27,0,1
109,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
112,202511,704.0,704.0,8448.0,8,88.0,flat,0.0,0.0,27,0,1
113,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
114,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
115,202511,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,27,0,1
116,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,27,0,1
117,202511,506.22,506.22,6074.64,11,46.02,flat,0.0,0.0,27,0,1
118,202511,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,27,0,1
119,202511,1232.0,1144.0,14784.0,14,88.0,expansion,88.0,1056.0,27,0,1
121,202511,3267.0,3267.0,39204.0,27,121.0,flat,0.0,0.0,27,0,1
122,202511,184.08,184.08,2208.96,4,46.02,flat,0.0,0.0,27,0,1
123,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
125,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
126,202511,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,27,0,1
127,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
128,202511,585.28,512.12,7023.36,8,73.16,expansion,73.16,877.92,27,0,1
129,202511,92.04,92.04,1104.48,2,46.02,flat,0.0,0.0,27,0,1
130,202511,368.16,414.18,4417.92,8,46.02,contraction,-46.02,-552.24,27,0,1
131,202511,368.16,312.0,4417.92,8,46.02,expansion,56.16,673.92,27,0,1
133,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
135,202511,460.2,414.18,5522.4,10,46.02,expansion,46.02,552.24,27,0,1
136,202511,276.12,322.14,3313.44,6,46.02,contraction,-46.02,-552.24,27,0,1
137,202511,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,27,0,1
139,202511,460.2,390.0,5522.4,10,46.02,expansion,70.2,842.4000000000001,27,0,1
140,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
141,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
143,202511,276.12,234.0,3313.44,6,46.02,expansion,42.12,505.43999999999994,27,0,1
144,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,27,0,1
146,202511,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,27,0,1
147,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
148,202511,552.24,552.24,6626.88,12,46.02,flat,0.0,0.0,27,0,1
149,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
150,202511,7381.0,7381.0,88572.0,61,121.0,flat,0.0,0.0,27,0,1
151,202511,3784.0,3784.0,45408.0,43,88.0,flat,0.0,0.0,27,0,1
152,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
153,202511,156.0,156.0,1872.0,4,39.0,flat,0.0,0.0,27,0,1
156,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
157,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
158,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,27,0,1
161,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
162,202511,365.8,365.8,4389.6,5,73.16,flat,0.0,0.0,27,0,1
164,202511,690.3,598.26,8283.599999999999,15,46.02,expansion,92.04,1104.48,27,0,1
165,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
168,202511,390.0,390.0,4680.0,10,39.0,flat,0.0,0.0,27,0,1
169,202511,3509.0,3146.0,42108.0,29,121.0,expansion,363.0,4356.0,27,0,1
171,202511,460.2,390.0,5522.4,10,46.02,expansion,70.2,842.4000000000001,27,0,1
173,202511,276.12,230.1,3313.44,6,46.02,expansion,46.02,552.24,27,0,1
174,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
175,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
176,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
178,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
180,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
182,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
183,202511,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,27,0,1
184,202511,2904.0,2904.0,34848.0,33,88.0,flat,0.0,0.0,27,0,1
185,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
186,202511,2640.0,2640.0,31680.0,30,88.0,flat,0.0,0.0,27,0,1
189,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
190,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
191,202511,1144.0,1144.0,13728.0,13,88.0,flat,0.0,0.0,27,0,1
192,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
193,202511,558.0,496.0,6696.0,9,62.0,expansion,62.0,744.0,27,0,1
194,202511,1320.0,1320.0,15840.0,15,88.0,flat,0.0,0.0,27,0,1
195,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,27,0,1
197,202511,2640.0,2640.0,31680.0,30,88.0,flat,0.0,0.0,27,0,1
199,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
200,202511,0.0,1584.0,0.0,0,0.0,churn,-1584.0,-19008.0,27,0,0
201,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
203,202511,1024.24,1024.24,12290.880000000001,14,73.16,flat,0.0,0.0,27,0,1
204,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
207,202511,365.8,365.8,4389.6,5,73.16,flat,0.0,0.0,27,0,1
208,202511,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,27,0,1
209,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
210,202511,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,27,0,1
211,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
212,202511,117.0,117.0,1404.0,3,39.0,flat,0.0,0.0,27,0,1
213,202511,2783.0,2904.0,33396.0,23,121.0,contraction,-121.0,-1452.0,27,0,1
214,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
215,202511,460.2,414.18,5522.4,10,46.02,expansion,46.02,552.24,27,0,1
217,202511,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,27,0,1
219,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
222,202511,322.14,273.0,3865.68,7,46.02,expansion,49.14,589.6800000000001,27,0,1
223,202511,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,27,0,1
224,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
226,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
227,202511,414.18,351.0,4970.16,9,46.02,expansion,63.18,758.16,27,0,1
230,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
231,202511,276.12,230.1,3313.44,6,46.02,expansion,46.02,552.24,27,0,1
234,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
235,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,27,0,1
237,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
238,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
240,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
244,202511,506.22,506.22,6074.64,11,46.02,flat,0.0,0.0,27,0,1
245,202511,368.16,322.14,4417.92,8,46.02,expansion,46.02,552.24,27,0,1
246,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
247,202511,365.8,292.64,4389.6,5,73.16,expansion,73.16,877.92,27,0,1
250,202511,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,27,0,1
251,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
252,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
254,202511,184.08,184.08,2208.96,4,46.02,flat,0.0,0.0,27,0,1
255,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
256,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,27,0,1
259,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
262,202511,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,27,0,1
264,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
266,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
267,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,27,0,1
270,202511,3993.0,3993.0,47916.0,33,121.0,flat,0.0,0.0,27,0,1
271,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
272,202511,1232.0,1232.0,14784.0,14,88.0,flat,0.0,0.0,27,0,1
274,202511,704.0,704.0,8448.0,8,88.0,flat,0.0,0.0,27,0,1
276,202511,1320.0,1320.0,15840.0,15,88.0,flat,0.0,0.0,27,0,1
277,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
279,202511,1760.0,1760.0,21120.0,20,88.0,flat,0.0,0.0,27,0,1
280,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
281,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
282,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
283,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
285,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
286,202511,138.06,138.06,1656.72,3,46.02,flat,0.0,0.0,27,0,1
287,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
289,202511,880.0,880.0,10560.0,10,88.0,flat,0.0,0.0,27,0,1
291,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
293,202511,0.0,276.12,0.0,0,0.0,churn,-276.12,-3313.44,27,0,0
294,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
295,202511,1024.24,1024.24,12290.880000000001,14,73.16,flat,0.0,0.0,27,0,1
297,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
298,202511,6413.0,5082.0,76956.0,53,121.0,expansion,1331.0,15972.0,27,1,1
299,202511,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,27,0,1
300,202511,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,27,0,1
302,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
303,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,27,0,1
304,202511,3146.0,3146.0,37752.0,26,121.0,flat,0.0,0.0,27,0,1
305,202511,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,27,0,1
306,202511,322.14,368.16,3865.68,7,46.02,contraction,-46.02,-552.24,27,0,1
308,202511,273.0,273.0,3276.0,7,39.0,flat,0.0,0.0,27,0,1
309,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
310,202511,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,27,0,1
311,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
312,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
313,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
314,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
315,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
316,202511,273.0,312.0,3276.0,7,39.0,contraction,-39.0,-468.0,27,0,1
317,202511,731.6,731.6,8779.2,10,73.16,flat,0.0,0.0,27,0,1
318,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
319,202511,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,27,0,1
320,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
321,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
323,202511,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,27,0,1
327,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
328,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
329,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
331,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
332,202511,351.0,351.0,4212.0,9,39.0,flat,0.0,0.0,27,0,1
334,202511,312.0,312.0,3744.0,8,39.0,flat,0.0,0.0,27,0,1
337,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
338,202511,731.6,804.76,8779.2,10,73.16,contraction,-73.16,-877.92,27,0,1
339,202511,3256.0,3256.0,39072.0,37,88.0,flat,0.0,0.0,27,0,1
345,202511,438.96,512.12,5267.5199999999995,6,73.16,contraction,-73.16,-877.92,27,0,1
346,202511,372.0,372.0,4464.0,6,62.0,flat,0.0,0.0,27,0,1
347,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
348,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
351,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
352,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,27,0,1
354,202511,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,27,0,1
355,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
356,202511,0.0,512.12,0.0,0,0.0,churn,-512.12,-6145.4400000000005,27,0,0
357,202511,365.8,365.8,4389.6,5,73.16,flat,0.0,0.0,27,0,1
358,202511,368.16,312.0,4417.92,8,46.02,expansion,56.16,673.92,27,0,1
359,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
362,202511,351.0,351.0,4212.0,9,39.0,flat,0.0,0.0,27,0,1
363,202511,2112.0,2112.0,25344.0,24,88.0,flat,0.0,0.0,27,0,1
364,202511,1672.0,1584.0,20064.0,19,88.0,expansion,88.0,1056.0,27,0,1
365,202511,414.18,414.18,4970.16,9,46.02,flat,0.0,0.0,27,0,1
368,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
369,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
370,202511,3872.0,3872.0,46464.0,44,88.0,flat,0.0,0.0,27,0,1
371,202511,292.64,292.64,3511.68,4,73.16,flat,0.0,0.0,27,0,1
372,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
373,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
374,202511,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,27,0,1
375,202511,4598.0,4598.0,55176.0,38,121.0,flat,0.0,0.0,27,0,1
376,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
377,202511,438.96,372.0,5267.5199999999995,6,73.16,expansion,66.96,803.52,27,0,1
378,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
379,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
382,202511,1672.0,1672.0,20064.0,19,88.0,flat,0.0,0.0,27,0,1
385,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
386,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
388,202511,414.18,368.16,4970.16,9,46.02,expansion,46.02,552.24,27,0,1
389,202511,1584.0,1584.0,19008.0,18,88.0,flat,0.0,0.0,27,0,1
391,202511,230.1,195.0,2761.2,5,46.02,expansion,35.1,421.20000000000005,27,0,1
392,202511,9559.0,9559.0,114708.0,79,121.0,flat,0.0,0.0,27,0,1
393,202511,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,27,0,1
395,202511,322.14,322.14,3865.68,7,46.02,flat,0.0,0.0,27,0,1
396,202511,4840.0,4224.0,58080.0,55,88.0,expansion,616.0,7392.0,27,0,1
398,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
401,202511,365.8,365.8,4389.6,5,73.16,flat,0.0,0.0,27,0,1
402,202511,390.0,390.0,4680.0,10,39.0,flat,0.0,0.0,27,0,1
404,202511,512.12,434.0,6145.4400000000005,7,73.16,expansion,78.12,937.44,27,0,1
405,202511,1584.0,1584.0,19008.0,18,88.0,flat,0.0,0.0,27,0,1
406,202511,0.0,276.12,0.0,0,0.0,churn,-276.12,-3313.44,27,0,0
407,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
411,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
414,202511,1496.0,1496.0,17952.0,17,88.0,flat,0.0,0.0,27,0,1
415,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
418,202511,968.0,968.0,11616.0,11,88.0,flat,0.0,0.0,27,0,1
421,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
422,202511,460.2,506.22,5522.4,10,46.02,contraction,-46.02,-552.24,27,0,1
423,202511,414.18,460.2,4970.16,9,46.02,contraction,-46.02,-552.24,27,0,1
424,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,27,0,1
425,202511,5203.0,5203.0,62436.0,43,121.0,flat,0.0,0.0,27,0,1
426,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,27,0,1
427,202511,1408.0,1408.0,16896.0,16,88.0,flat,0.0,0.0,27,0,1
428,202511,460.2,460.2,5522.4,10,46.02,flat,0.0,0.0,27,0,1
431,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,27,0,1
434,202511,1760.0,1760.0,21120.0,20,88.0,flat,0.0,0.0,27,0,1
436,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
437,202511,3872.0,3872.0,46464.0,32,121.0,flat,0.0,0.0,27,0,1
438,202511,184.08,184.08,2208.96,4,46.02,flat,0.0,0.0,27,0,1
439,202511,230.1,230.1,2761.2,5,46.02,flat,0.0,0.0,27,0,1
442,202511,195.0,156.0,2340.0,5,39.0,expansion,39.0,468.0,27,0,1
444,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,27,0,1
445,202511,276.12,276.12,3313.44,6,46.02,flat,0.0,0.0,27,0,1
446,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,27,0,1
450,202511,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,27,0,1
451,202511,3146.0,3146.0,37752.0,26,121.0,flat,0.0,0.0,27,0,1
452,202511,585.28,585.28,7023.36,8,73.16,flat,0.0,0.0,27,0,1
453,202511,2816.0,2816.0,33792.0,32,88.0,flat,0.0,0.0,27,0,1
454,202511,292.64,292.64,3511.68,4,73.16,flat,0.0,0.0,27,0,1
455,202511,3696.0,3696.0,44352.0,42,88.0,flat,0.0,0.0,27,0,1
456,202511,2376.0,2376.0,28512.0,27,88.0,flat,0.0,0.0,27,0,1
458,202511,731.6,731.6,8779.2,10,73.16,flat,0.0,0.0,27,0,1
461,202511,951.08,951.08,11412.960000000001,13,73.16,flat,0.0,0.0,26,0,1
462,202511,2904.0,2640.0,34848.0,33,88.0,expansion,264.0,3168.0,26,0,1
464,202511,4752.0,4752.0,57024.0,54,88.0,flat,0.0,0.0,25,0,1
465,202511,2288.0,2288.0,27456.0,26,88.0,flat,0.0,0.0,25,0,1
466,202511,2024.0,2024.0,24288.0,23,88.0,flat,0.0,0.0,25,0,1
468,202511,877.92,744.0,10535.039999999999,12,73.16,expansion,133.92,1607.04,25,0,1
469,202511,434.0,434.0,5208.0,7,62.0,flat,0.0,0.0,24,0,1
473,202511,496.0,496.0,5952.0,8,62.0,flat,0.0,0.0,23,0,1
475,202511,2200.0,2376.0,26400.0,25,88.0,contraction,-176.0,-2112.0,23,0,1
476,202511,11011.0,11011.0,132132.0,91,121.0,flat,0.0,0.0,23,0,1
477,202511,2112.0,2112.0,25344.0,24,88.0,flat,0.0,0.0,23,0,1
478,202511,11737.0,11737.0,140844.0,97,121.0,flat,0.0,0.0,22,0,1
479,202511,6534.0,6534.0,78408.0,54,121.0,flat,0.0,0.0,21,0,1
480,202511,2640.0,2640.0,31680.0,30,88.0,flat,0.0,0.0,21,0,1
481,202511,1170.56,1170.56,14046.72,16,73.16,flat,0.0,0.0,21,0,1
482,202511,5808.0,5808.0,69696.0,48,121.0,flat,0.0,0.0,21,0,1
484,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,21,0,1
485,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,20,0,1
486,202511,2288.0,2288.0,27456.0,26,88.0,flat,0.0,0.0,20,0,1
487,202511,1936.0,1936.0,23232.0,22,88.0,flat,0.0,0.0,20,0,1
488,202511,512.12,512.12,6145.4400000000005,7,73.16,flat,0.0,0.0,20,0,1
489,202511,951.08,951.08,11412.960000000001,13,73.16,flat,0.0,0.0,20,0,1
490,202511,1848.0,1848.0,22176.0,21,88.0,flat,0.0,0.0,20,0,1
491,202511,1584.0,1584.0,19008.0,18,88.0,flat,0.0,0.0,20,0,1
492,202511,3960.0,3960.0,47520.0,45,88.0,flat,0.0,0.0,20,0,1
493,202511,2464.0,2464.0,29568.0,28,88.0,flat,0.0,0.0,20,0,1
494,202511,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,19,0,1
495,202511,804.76,804.76,9657.119999999999,11,73.16,flat,0.0,0.0,19,0,1
496,202511,1316.88,1316.88,15802.560000000001,18,73.16,flat,0.0,0.0,19,0,1
497,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,19,0,1
498,202511,1056.0,1056.0,12672.0,12,88.0,flat,0.0,0.0,19,0,1
499,202511,951.08,951.08,11412.960000000001,13,73.16,flat,0.0,0.0,19,0,1
500,202511,2728.0,2728.0,32736.0,31,88.0,flat,0.0,0.0,19,0,1
502,202511,658.44,658.44,7901.280000000001,9,73.16,flat,0.0,0.0,18,0,1
503,202511,1320.0,1320.0,15840.0,15,88.0,flat,0.0,0.0,18,0,1
504,202511,368.16,368.16,4417.92,8,46.02,flat,0.0,0.0,18,0,1
505,202511,2024.0,2024.0,24288.0,23,88.0,flat,0.0,0.0,18,0,1
507,202511,438.96,438.96,5267.5199999999995,6,73.16,flat,0.0,0.0,17,0,1
508,202511,9196.0,9196.0,110352.0,76,121.0,flat,0.0,0.0,17,0,1
509,202511,3256.0,3256.0,39072.0,37,88.0,flat,0.0,0.0,17,0,1
510,202511,2200.0,2200.0,26400.0,25,88.0,flat,0.0,0.0,17,0,1
